"Story","Title","Result","Date","Stability","Duration (s)"
"AddUser","Sign in with valid username and password (authorized)","FAILURE","2022-10-23T15:22:51.9257586+07:00[Asia/Jakarta]","0.0","7.32"
"Authorized","Sign in with invalid username and password","FAILURE","2022-10-23T15:22:59.0628571+07:00[Asia/Jakarta]","0.0","1.06"
